"ID","OBJECTID","Value","Count","WHRALL","LIFE_FORM","WHRNUM","WHRNAME","WHRTYPE","WHRSIZE","WHRDENSITY","WHR10NUM","WHR10NAME","WHR13NUM","WHR13NAME","SOURCE_NAME","SOURCE_YEAR"
7352,7353,7354,2119,"ASP2D","HARDWOOD",5,"Aspen","ASP","2","D",50,"Hardwood",51,"Hardwood Forest","CALVEG-GreatBasin",2001
7353,7354,7355,106,"DFR3S","CONIFER",14,"Douglas Fir","DFR","3","S",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2000
7354,7355,7356,455,"SMC5P","CONIFER",51,"Sierran Mixed Conifer","SMC","5","P",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2000
7355,7356,7357,18,"MRI4P","HARDWOOD",37,"Montane Riparian","MRI","4","P",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthSierran",2000
7356,7357,7358,2451,"MHC3P","CONIFER",35,"Montane Hardwood-Conifer","MHC","3","P",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2000
7357,7358,7359,61,"DFR5P","CONIFER",14,"Douglas Fir","DFR","5","P",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2000
7358,7359,7360,13,"ASP4S","HARDWOOD",5,"Aspen","ASP","4","S",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthSierran",2000
7359,7360,7361,3058,"ASP2M","HARDWOOD",5,"Aspen","ASP","2","M",50,"Hardwood",51,"Hardwood Forest","CALVEG-GreatBasin",2001
7360,7361,7362,349,"MHW4D","HARDWOOD",36,"Montane Hardwood","MHW","4","D",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthSierran",1996
7361,7362,7363,89,"MHC4M","CONIFER",35,"Montane Hardwood-Conifer","MHC","4","M",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",1996
7362,7363,7364,4614,"BOP4D","HARDWOOD",8,"Blue Oak-Foothill Pine","BOP","4","D",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthSierran",2000
7363,7364,7365,515,"PJN4D","CONIFER",40,"Pinyon-Juniper","PJN","4","D",30,"Conifer",32,"Conifer Woodland","CALVEG-GreatBasin",2001
7364,7365,7366,39,"BOW5D","HARDWOOD",9,"Blue Oak Woodland","BOW","5","D",50,"Hardwood",52,"Hardwood Woodland","CALVEG-CentralCoast",1998
7365,7366,7367,185,"RFR2S","CONIFER",45,"Red Fir","RFR","2","S",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2000
7366,7367,7368,6525,"PPN5D","CONIFER",42,"Ponderosa Pine","PPN","5","D",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2000
7367,7368,7369,2158,"DFR4P","CONIFER",14,"Douglas Fir","DFR","4","P",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",1995
7368,7369,7370,176,"EUC4D","HARDWOOD",77,"Eucalyptus","EUC","4","D",50,"Hardwood",52,"Hardwood Woodland","DFW-Sac_SanJoaq_Delta",2005
7369,7370,7371,22,"DFR5M","CONIFER",14,"Douglas Fir","DFR","5","M",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2000
7370,7371,7372,7410826,"AGSXX","HERBACEOUS",3,"Annual Grassland","AGS","X","X",60,"Herbaceous",60,"Herbaceous","CALVEG-CentralCoast",2000
7371,7372,7373,6554,"MHW4P","HARDWOOD",36,"Montane Hardwood","MHW","4","P",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthSierran",1995
7372,7373,7374,2,"WFR1M","CONIFER",58,"White Fir","WFR","1","M",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2005
7373,7374,7375,167,"WFR4S","CONIFER",58,"White Fir","WFR","4","S",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2005
7374,7375,7376,3767,"CRPXX","AGRICULTURE",60,"Cropland","CRP","X","X",10,"Agriculture",10,"Agriculture","CALVEG-SouthSierran",2000
7375,7376,7377,18,"SMC5M","CONIFER",51,"Sierran Mixed Conifer","SMC","5","M",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",1996
7376,7377,7378,1121,"ASP3S","HARDWOOD",5,"Aspen","ASP","3","S",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthSierran",2001
7377,7378,7379,193198,"COW4M","HARDWOOD",10,"Coastal Oak Woodland","COW","4","M",50,"Hardwood",52,"Hardwood Woodland","CALVEG-CentralCoast",2000
7378,7379,7380,98,"MHW5M","HARDWOOD",36,"Montane Hardwood","MHW","5","M",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthSierran",2000
7379,7380,7381,26,"PPN5S","CONIFER",42,"Ponderosa Pine","PPN","5","S",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",1995
7380,7381,7382,201,"DFR3D","CONIFER",14,"Douglas Fir","DFR","3","D",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",1995
7381,7382,7383,930,"MHC2S","CONIFER",35,"Montane Hardwood-Conifer","MHC","2","S",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2000
7382,7383,7384,1150,"JPN4D","CONIFER",24,"Jeffrey Pine","JPN","4","D",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2000
7383,7384,7385,8843,"VRI5D","HARDWOOD",56,"Valley Foothill Riparian","VRI","5","D",50,"Hardwood",52,"Hardwood Woodland","CALVEG-CentralCoast",2000
7384,7385,7386,33015,"CRCXX","SHRUB",12,"Chamise-Redshank Chaparral","CRC","X","X",70,"Shrub",70,"Shrub","CALVEG-SouthSierran",1995
7385,7386,7387,716132,"COW4D","HARDWOOD",10,"Coastal Oak Woodland","COW","4","D",50,"Hardwood",52,"Hardwood Woodland","CALVEG-CentralCoast",2000
7386,7387,7388,750,"PPN3S","CONIFER",42,"Ponderosa Pine","PPN","3","S",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2000
7387,7388,7389,17,"RDW2D","CONIFER",44,"Redwood","RDW","2","D",30,"Conifer",31,"Conifer Forest","DFW-Napa",2002
7388,7389,7390,94042,"COW4P","HARDWOOD",10,"Coastal Oak Woodland","COW","4","P",50,"Hardwood",52,"Hardwood Woodland","CALVEG-CentralCoast",2000
7389,7390,7391,18,"JPN2M","CONIFER",24,"Jeffrey Pine","JPN","2","M",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2000
7390,7391,7392,47,"PPN5D","CONIFER",42,"Ponderosa Pine","PPN","5","D",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",1996
7391,7392,7393,839,"PPN4S","CONIFER",42,"Ponderosa Pine","PPN","4","S",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2005
7392,7393,7394,133,"LPN2S","CONIFER",29,"Lodgepole Pine","LPN","2","S",30,"Conifer",31,"Conifer Forest","CALVEG-GreatBasin",2001
7393,7394,7395,27883,"COW4S","HARDWOOD",10,"Coastal Oak Woodland","COW","4","S",50,"Hardwood",52,"Hardwood Woodland","CALVEG-CentralCoast",2000
7394,7395,7396,2711,"LPN5M","CONIFER",29,"Lodgepole Pine","LPN","5","M",30,"Conifer",31,"Conifer Forest","CALVEG-GreatBasin",2001
7395,7396,7397,686,"JUN4P","CONIFER",26,"Juniper","JUN","4","P",30,"Conifer",32,"Conifer Woodland","CALVEG-GreatBasin",2001
7396,7397,7398,65,"PPN5M","CONIFER",42,"Ponderosa Pine","PPN","5","M",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2005
7397,7398,7399,53,"PPN5P","CONIFER",42,"Ponderosa Pine","PPN","5","P",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2005
7398,7399,7400,841,"MHC3P","CONIFER",35,"Montane Hardwood-Conifer","MHC","3","P",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2005
7399,7400,7401,659,"JUN3P","CONIFER",26,"Juniper","JUN","3","P",30,"Conifer",32,"Conifer Woodland","CALVEG-GreatBasin",2001
7400,7401,7402,919,"MHW4S","HARDWOOD",36,"Montane Hardwood","MHW","4","S",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthSierran",2000
7401,7402,7403,1817,"BOW3P","HARDWOOD",9,"Blue Oak Woodland","BOW","3","P",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthSierran",2000
7402,7403,7404,734,"BOW3S","HARDWOOD",9,"Blue Oak Woodland","BOW","3","S",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthSierran",2005
7403,7404,7405,169963,"CRPXX","AGRICULTURE",60,"Cropland","CRP","X","X",10,"Agriculture",10,"Agriculture","CALVEG-CentralCoast",2000
7404,7405,7406,2828,"MHW2M","HARDWOOD",36,"Montane Hardwood","MHW","2","M",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthSierran",2000
7405,7406,7407,275,"BOW2S","HARDWOOD",9,"Blue Oak Woodland","BOW","2","S",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthSierran",2000
7406,7407,7408,1575,"BOW3P","HARDWOOD",9,"Blue Oak Woodland","BOW","3","P",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthSierran",2005
7407,7408,7409,2416019,"URBXX","URBAN",53,"Urban","URB","X","X",80,"Urban",80,"Urban","CALVEG-CentralCoast",2000
7408,7409,7410,3021,"EPN5D","CONIFER",20,"Eastside Pine","EPN","5","D",30,"Conifer",31,"Conifer Forest","CALVEG-GreatBasin",2001
7409,7410,7411,436,"BOW3M","HARDWOOD",9,"Blue Oak Woodland","BOW","3","M",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthSierran",2005
7410,7411,7412,397,"ASP2P","HARDWOOD",5,"Aspen","ASP","2","P",50,"Hardwood",51,"Hardwood Forest","CALVEG-GreatBasin",2001
7411,7412,7413,13,"URB4D","URBAN",53,"Urban","URB","4","D",80,"Urban",80,"Urban","DFW-Sac_SanJoaq_Delta",2005
7412,7413,7414,169,"VOW4P","HARDWOOD",55,"Valley Oak Woodland","VOW","4","P",50,"Hardwood",52,"Hardwood Woodland","CALVEG-CentralValley",1996
7413,7414,7415,14,"BOW5M","HARDWOOD",9,"Blue Oak Woodland","BOW","5","M",50,"Hardwood",52,"Hardwood Woodland","CALVEG-CentralCoast",1998
7414,7415,7416,1795,"MHW2P","HARDWOOD",36,"Montane Hardwood","MHW","2","P",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthSierran",1995
7415,7416,7417,7213,"JUN3S","CONIFER",26,"Juniper","JUN","3","S",30,"Conifer",32,"Conifer Woodland","CALVEG-GreatBasin",2001
7416,7417,7418,28,"WFR2D","CONIFER",58,"White Fir","WFR","2","D",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2000
7417,7418,7419,574,"BOW2P","HARDWOOD",9,"Blue Oak Woodland","BOW","2","P",50,"Hardwood",52,"Hardwood Woodland","CALVEG-CentralValley",2000
7418,7419,7420,252,"LPN3M","CONIFER",29,"Lodgepole Pine","LPN","3","M",30,"Conifer",31,"Conifer Forest","CALVEG-GreatBasin",2001
7419,7420,7421,112,"BOW2S","HARDWOOD",9,"Blue Oak Woodland","BOW","2","S",50,"Hardwood",52,"Hardwood Woodland","CALVEG-CentralValley",2000
7420,7421,7422,24270,"URBXX","URBAN",53,"Urban","URB","X","X",80,"Urban",80,"Urban","CALVEG-CentralCoast",1998
7421,7422,7423,177,"BOP3M","HARDWOOD",8,"Blue Oak-Foothill Pine","BOP","3","M",50,"Hardwood",52,"Hardwood Woodland","CALVEG-CentralValley",1996
7422,7423,7424,7473,"PPN2D","CONIFER",42,"Ponderosa Pine","PPN","2","D",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2005
7423,7424,7425,95,"JPN2D","CONIFER",24,"Jeffrey Pine","JPN","2","D",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2005
7424,7425,7426,458,"MHC2S","CONIFER",35,"Montane Hardwood-Conifer","MHC","2","S",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",1995
7425,7426,7427,2647,"SCN4S","CONIFER",48,"Subalpine Conifer","SCN","4","S",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",1995
7426,7427,7428,18,"DSCXX","SHRUB",17,"Desert Scrub","DSC","X","X",40,"Desert",41,"Desert Shrub","CALVEG-NorthCoastS",2007
7427,7428,7429,108,"EUC3S","HARDWOOD",77,"Eucalyptus","EUC","3","S",50,"Hardwood",52,"Hardwood Woodland","CALVEG-NorthCoastS",2007
7428,7429,7430,56,"BOW2P","HARDWOOD",9,"Blue Oak Woodland","BOW","2","P",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthSierran",2005
7429,7430,7431,166,"PJN3D","CONIFER",40,"Pinyon-Juniper","PJN","3","D",30,"Conifer",32,"Conifer Woodland","CALVEG-GreatBasin",2001
7430,7431,7432,130,"BOW2P","HARDWOOD",9,"Blue Oak Woodland","BOW","2","P",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthSierran",2000
7431,7432,7433,858,"MHW1S","HARDWOOD",36,"Montane Hardwood","MHW","1","S",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthSierran",2005
7432,7433,7434,1436,"BOW3D","HARDWOOD",9,"Blue Oak Woodland","BOW","3","D",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthSierran",1995
7433,7434,7435,934,"BOW3S","HARDWOOD",9,"Blue Oak Woodland","BOW","3","S",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthSierran",2000
7434,7435,7436,130,"BOW4D","HARDWOOD",9,"Blue Oak Woodland","BOW","4","D",50,"Hardwood",52,"Hardwood Woodland","CALVEG-CentralValley",1996
7435,7436,7437,62,"RFR2D","CONIFER",45,"Red Fir","RFR","2","D",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2000
7436,7437,7438,105,"SCN4D","CONIFER",48,"Subalpine Conifer","SCN","4","D",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",1995
7437,7438,7439,1378,"BOP4P","HARDWOOD",8,"Blue Oak-Foothill Pine","BOP","4","P",50,"Hardwood",52,"Hardwood Woodland","CALVEG-CentralValley",1996
7438,7439,7440,564,"MHW4S","HARDWOOD",36,"Montane Hardwood","MHW","4","S",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthSierran",1995
7439,7440,7441,3928,"BOW3M","HARDWOOD",9,"Blue Oak Woodland","BOW","3","M",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthSierran",1995
7440,7441,7442,672,"MHC3P","CONIFER",35,"Montane Hardwood-Conifer","MHC","3","P",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",1995
7441,7442,7443,6,"ASP5P","HARDWOOD",5,"Aspen","ASP","5","P",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthSierran",2005
7442,7443,7444,107,"RFR2M","CONIFER",45,"Red Fir","RFR","2","M",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2000
7443,7444,7445,84,"SCN4D","CONIFER",48,"Subalpine Conifer","SCN","4","D",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2000
7444,7445,7446,2116,"SCN4M","CONIFER",48,"Subalpine Conifer","SCN","4","M",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2000
7445,7446,7447,2230,"SCN4P","CONIFER",48,"Subalpine Conifer","SCN","4","P",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2000
7446,7447,7448,57,"MHC5S","CONIFER",35,"Montane Hardwood-Conifer","MHC","5","S",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2005
7447,7448,7449,12214,"WTMXX","HERBACEOUS",59,"Wet Meadow","WTM","X","X",100,"Wetland",100,"Wetland","CALVEG-SouthSierran",1995
7448,7449,7450,235,"SCN3P","CONIFER",48,"Subalpine Conifer","SCN","3","P",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",1995
7449,7450,7451,674,"PPN2P","CONIFER",42,"Ponderosa Pine","PPN","2","P",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",1995
7450,7451,7452,905,"PPN4S","CONIFER",42,"Ponderosa Pine","PPN","4","S",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2000
7451,7452,7453,1292,"BOP4M","HARDWOOD",8,"Blue Oak-Foothill Pine","BOP","4","M",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthSierran",1995
7452,7453,7454,17,"WFR3D","CONIFER",58,"White Fir","WFR","3","D",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2000
7453,7454,7455,4405,"VRI5M","HARDWOOD",56,"Valley Foothill Riparian","VRI","5","M",50,"Hardwood",52,"Hardwood Woodland","CALVEG-CentralCoast",2000
7454,7455,7456,2812,"URB4P","URBAN",53,"Urban","URB","4","P",80,"Urban",80,"Urban","CALVEG-CentralCoast",2000
7455,7456,7457,3002,"MHW2D","HARDWOOD",36,"Montane Hardwood","MHW","2","D",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthSierran",2005
7456,7457,7458,7402,"URB4D","URBAN",53,"Urban","URB","4","D",80,"Urban",80,"Urban","CALVEG-CentralCoast",2000
7457,7458,7459,2520,"URB4S","URBAN",53,"Urban","URB","4","S",80,"Urban",80,"Urban","CALVEG-CentralCoast",2000
7458,7459,7460,4171,"URB4M","URBAN",53,"Urban","URB","4","M",80,"Urban",80,"Urban","CALVEG-CentralCoast",2000
7459,7460,7461,3670,"VRI5P","HARDWOOD",56,"Valley Foothill Riparian","VRI","5","P",50,"Hardwood",52,"Hardwood Woodland","CALVEG-CentralCoast",2000
7460,7461,7462,6935,"BOP4D","HARDWOOD",8,"Blue Oak-Foothill Pine","BOP","4","D",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthSierran",1995
7461,7462,7463,13,"PPN5S","CONIFER",42,"Ponderosa Pine","PPN","5","S",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2000
7462,7463,7464,455,"SCN2P","CONIFER",48,"Subalpine Conifer","SCN","2","P",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2005
7463,7464,7465,1346,"VRI5S","HARDWOOD",56,"Valley Foothill Riparian","VRI","5","S",50,"Hardwood",52,"Hardwood Woodland","CALVEG-CentralCoast",2000
7464,7465,7466,63,"MRI3M","HARDWOOD",37,"Montane Riparian","MRI","3","M",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthSierran",2000
7465,7466,7467,23,"ASP3P","HARDWOOD",5,"Aspen","ASP","3","P",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthSierran",2005
7466,7467,7468,2760,"SCN5P","CONIFER",48,"Subalpine Conifer","SCN","5","P",30,"Conifer",31,"Conifer Forest","CALVEG-GreatBasin",2001
7467,7468,7469,45,"RFR3D","CONIFER",45,"Red Fir","RFR","3","D",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",1995
7468,7469,7470,292,"MRI4D","HARDWOOD",37,"Montane Riparian","MRI","4","D",50,"Hardwood",51,"Hardwood Forest","CALVEG-CentralValley",1996
7469,7470,7471,1965,"MHW2M","HARDWOOD",36,"Montane Hardwood","MHW","2","M",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthSierran",1995
7470,7471,7472,288,"EPN2P","CONIFER",20,"Eastside Pine","EPN","2","P",30,"Conifer",31,"Conifer Forest","CALVEG-GreatBasin",2001
7471,7472,7473,2932,"LPN5D","CONIFER",29,"Lodgepole Pine","LPN","5","D",30,"Conifer",31,"Conifer Forest","CALVEG-GreatBasin",2001
7472,7473,7474,11675,"ASP3D","HARDWOOD",5,"Aspen","ASP","3","D",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthSierran",2001
7473,7474,7475,8186,"CRPXX","AGRICULTURE",60,"Cropland","CRP","X","X",10,"Agriculture",10,"Agriculture","CALVEG-CentralValley",1996
7474,7475,7476,174,"BOP5D","HARDWOOD",8,"Blue Oak-Foothill Pine","BOP","5","D",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthSierran",1995
7475,7476,7477,56,"EUC5D","HARDWOOD",77,"Eucalyptus","EUC","5","D",50,"Hardwood",52,"Hardwood Woodland","DFW-Sac_SanJoaq_Delta",2005
7476,7477,7478,14,"MHC5D","CONIFER",35,"Montane Hardwood-Conifer","MHC","5","D",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",1996
7477,7478,7479,211,"SCN2S","CONIFER",48,"Subalpine Conifer","SCN","2","S",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2005
7478,7479,7480,428,"BOP5M","HARDWOOD",8,"Blue Oak-Foothill Pine","BOP","5","M",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthSierran",1995
7479,7480,7481,1079,"MHW1P","HARDWOOD",36,"Montane Hardwood","MHW","1","P",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthSierran",2005
7480,7481,7482,183,"BOW3S","HARDWOOD",9,"Blue Oak Woodland","BOW","3","S",50,"Hardwood",52,"Hardwood Woodland","CALVEG-CentralValley",1996
7481,7482,7483,2129,"MHW2D","HARDWOOD",36,"Montane Hardwood","MHW","2","D",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthSierran",1995
7482,7483,7484,993,"BOP3P","HARDWOOD",8,"Blue Oak-Foothill Pine","BOP","3","P",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthSierran",2005
7483,7484,7485,2927,"BOP3M","HARDWOOD",8,"Blue Oak-Foothill Pine","BOP","3","M",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthSierran",2005
7484,7485,7486,256,"EUC3M","HARDWOOD",77,"Eucalyptus","EUC","3","M",50,"Hardwood",52,"Hardwood Woodland","CALVEG-NorthCoastS",2007
7485,7486,7487,2830,"BOP4M","HARDWOOD",8,"Blue Oak-Foothill Pine","BOP","4","M",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthSierran",2000
7486,7487,7488,4363,"CRPXX","AGRICULTURE",60,"Cropland","CRP","X","X",10,"Agriculture",10,"Agriculture","CALVEG-CentralValley",2000
7487,7488,7489,2609,"BOP4M","HARDWOOD",8,"Blue Oak-Foothill Pine","BOP","4","M",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthSierran",2005
7488,7489,7490,412,"BOP3S","HARDWOOD",8,"Blue Oak-Foothill Pine","BOP","3","S",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthSierran",2005
7489,7490,7491,486,"BOP3P","HARDWOOD",8,"Blue Oak-Foothill Pine","BOP","3","P",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthSierran",1995
7490,7491,7492,10,"MHW5M","HARDWOOD",36,"Montane Hardwood","MHW","5","M",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthSierran",2005
7491,7492,7493,265,"BOP3M","HARDWOOD",8,"Blue Oak-Foothill Pine","BOP","3","M",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthSierran",1995
7492,7493,7494,1562,"BOP3M","HARDWOOD",8,"Blue Oak-Foothill Pine","BOP","3","M",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthSierran",2000
7493,7494,7495,172,"SMC2D","CONIFER",51,"Sierran Mixed Conifer","SMC","2","D",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",1995
7494,7495,7496,26,"BOW4D","HARDWOOD",9,"Blue Oak Woodland","BOW","4","D",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthSierran",2005
7495,7496,7497,245,"BOP3D","HARDWOOD",8,"Blue Oak-Foothill Pine","BOP","3","D",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthSierran",2005
7496,7497,7498,41,"WFR2P","CONIFER",58,"White Fir","WFR","2","P",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2005
7497,7498,7499,15,"MRI4S","HARDWOOD",37,"Montane Riparian","MRI","4","S",50,"Hardwood",51,"Hardwood Forest","CALVEG-CentralValley",1996
7498,7499,7500,2380,"BOP4D","HARDWOOD",8,"Blue Oak-Foothill Pine","BOP","4","D",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthSierran",2005
7499,7500,7501,54,"RFR3D","CONIFER",45,"Red Fir","RFR","3","D",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2000
7500,7501,7502,697,"MHC2M","CONIFER",35,"Montane Hardwood-Conifer","MHC","2","M",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2005
7501,7502,7503,962,"BOP3P","HARDWOOD",8,"Blue Oak-Foothill Pine","BOP","3","P",50,"Hardwood",52,"Hardwood Woodland","CALVEG-SouthSierran",2000
7502,7503,7504,20,"PPN4P","CONIFER",42,"Ponderosa Pine","PPN","4","P",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",1996
7503,7504,7505,60,"MRI4P","HARDWOOD",37,"Montane Riparian","MRI","4","P",50,"Hardwood",51,"Hardwood Forest","CALVEG-CentralValley",1996
7504,7505,7506,38,"MHC5P","CONIFER",35,"Montane Hardwood-Conifer","MHC","5","P",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2005
7505,7506,7507,150,"MRI4M","HARDWOOD",37,"Montane Riparian","MRI","4","M",50,"Hardwood",51,"Hardwood Forest","CALVEG-CentralValley",1996
7506,7507,7508,116,"MRI4D","HARDWOOD",37,"Montane Riparian","MRI","4","D",50,"Hardwood",51,"Hardwood Forest","CALVEG-CentralValley",2000
7507,7508,7509,38,"BOW6M","HARDWOOD",9,"Blue Oak Woodland","BOW","6","M",50,"Hardwood",52,"Hardwood Woodland","DFW-CentralVallyRipEast",2011
7508,7509,7510,12,"MRI4P","HARDWOOD",37,"Montane Riparian","MRI","4","P",50,"Hardwood",51,"Hardwood Forest","CALVEG-CentralValley",2000
7509,7510,7511,2849,"URBXX","URBAN",53,"Urban","URB","X","X",80,"Urban",80,"Urban","CALVEG-CentralValley",1996
7510,7511,7512,3115,"PPN2S","CONIFER",42,"Ponderosa Pine","PPN","2","S",30,"Conifer",31,"Conifer Forest","CALVEG-SouthSierran",2000
7511,7512,7513,37,"MRI4M","HARDWOOD",37,"Montane Riparian","MRI","4","M",50,"Hardwood",51,"Hardwood Forest","CALVEG-CentralValley",2000
7512,7513,7514,9,"MRI4S","HARDWOOD",37,"Montane Riparian","MRI","4","S",50,"Hardwood",51,"Hardwood Forest","CALVEG-CentralValley",2000
7513,7514,7515,53,"MRI3S","HARDWOOD",37,"Montane Riparian","MRI","3","S",50,"Hardwood",51,"Hardwood Forest","CALVEG-CentralValley",2000
7514,7515,7516,102,"MRI3M","HARDWOOD",37,"Montane Riparian","MRI","3","M",50,"Hardwood",51,"Hardwood Forest","CALVEG-SouthSierran",2005
7515,7516,7517,413,"VOW4M","HARDWOOD",55,"Valley Oak Woodland","VOW","4","M",50,"Hardwood",52,"Hardwood Woodland","CALVEG-CentralValley",1996
7516,7517,7518,125,"MRI3P","HARDWOOD",37,"Montane Riparian","MRI","3","P",50,"Hardwood",51,"Hardwood Forest","CALVEG-CentralValley",2000
7517,7518,7519,6,"VOW4S","HARDWOOD",55,"Valley Oak Woodland","VOW","4","S",50,"Hardwood",52,"Hardwood Woodland","CALVEG-CentralValley",1996
